id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,gender,color,size,pattern,google_product_category,default_product,variant
wc_post_id_12838,"Clarifying Lotion 2","Size: 487 ml",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/02/cl_sku_76WY01_1200x1500_0.webp,https://wordpress-637743-3104200.cloudwaysapps.com/product/clarifying-lotion-2/?attribute_size=487+ml,"Body Care, Body Lotion","wordpress-637743-3104200.cloudwaysapps.com",4100BDT,out of stock,wc_post_id_12832,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/02/75d8b2c025195f1849f6472d136db63caffa07b4.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/02/Ezlw98oWYAQUDOj.jpeg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,4100BDT,new,published,,,,,,,
wc_post_id_12836,"Clarifying Lotion 2","Size: 60 ml",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/02/cl_sku_76WY01_1200x1500_0.webp,https://wordpress-637743-3104200.cloudwaysapps.com/product/clarifying-lotion-2/?attribute_size=60+ml,"Body Care, Body Lotion","wordpress-637743-3104200.cloudwaysapps.com",800BDT,out of stock,wc_post_id_12832,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/02/75d8b2c025195f1849f6472d136db63caffa07b4.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/02/Ezlw98oWYAQUDOj.jpeg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,800BDT,new,published,,,,,,,
wc_post_id_12766,"All About Clean™ Liquid Facial Soap (Travel Size)","Skin Type: Combination Oily to Oily",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/02/cl_sku_KX2J40_1200x1500_0.webp,https://wordpress-637743-3104200.cloudwaysapps.com/product/all-about-clean-liquid-facial-soap-2/?attribute_skin-type=Combination+Oily+to+Oily,"Cleanser &amp; Scrub, Face Wash &amp; Scrub, Skin Care","wordpress-637743-3104200.cloudwaysapps.com",900BDT,out of stock,wc_post_id_12762,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,900BDT,new,published,,,,,,,"skin-type:Dry Combination/Combination Oily to Oily:Combination Oily to Oily"
wc_post_id_12765,"All About Clean™ Liquid Facial Soap (Travel Size)","Skin Type: Dry Combination",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/02/cl_sku_KX2J40_1200x1500_0.webp,https://wordpress-637743-3104200.cloudwaysapps.com/product/all-about-clean-liquid-facial-soap-2/?attribute_skin-type=Dry+Combination,"Cleanser &amp; Scrub, Face Wash &amp; Scrub, Skin Care","wordpress-637743-3104200.cloudwaysapps.com",900BDT,out of stock,wc_post_id_12762,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,900BDT,new,published,,,,,,,"skin-type:Dry Combination/Combination Oily to Oily:Dry Combination"
wc_post_id_12587,"The Overachiever High Coverage Concealer","Ultra Rich with red and slightly blue undertones",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/Chocolate-Chip-38R.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/product/the-overachiever-high-coverage-concealer/?attribute_shade=Chocolate+Chip+38R,"Concealer &amp; Corrector, Face, Makeup","wordpress-637743-3104200.cloudwaysapps.com",3500BDT,out of stock,wc_post_id_12543,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_6370.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_7048.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_7049.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_6360.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,3500BDT,new,published,,,,,,,"shade:Whipped Cream 00G/Marshmallow 02B/Meringue 04N/Nougat 06G/Cotton Candy 08B/Coconut Flakes 10N/Sugar Biscuit 12G/Cookie Dough 14N/Graham Cracker 16G/Granola 18N/Toasted Almond 20G/Caramel Corn 22N/Peanut Butter 24G/Salted Caramel 26G/Butterscotch 28G/Honeycomb 30R/Hazelnut 32G/Maple Syrup 34G/Brownie 36R/Chocolate Chip 38R:Chocolate Chip 38R"
wc_post_id_12585,"The Overachiever High Coverage Concealer","Ultra Rich with red undertones",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/Brownie-36R.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/product/the-overachiever-high-coverage-concealer/?attribute_shade=Brownie+36R,"Concealer &amp; Corrector, Face, Makeup","wordpress-637743-3104200.cloudwaysapps.com",3500BDT,out of stock,wc_post_id_12543,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_6370.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_7048.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_7049.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_6360.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,3500BDT,new,published,,,,,,,"shade:Whipped Cream 00G/Marshmallow 02B/Meringue 04N/Nougat 06G/Cotton Candy 08B/Coconut Flakes 10N/Sugar Biscuit 12G/Cookie Dough 14N/Graham Cracker 16G/Granola 18N/Toasted Almond 20G/Caramel Corn 22N/Peanut Butter 24G/Salted Caramel 26G/Butterscotch 28G/Honeycomb 30R/Hazelnut 32G/Maple Syrup 34G/Brownie 36R/Chocolate Chip 38R:Brownie 36R"
wc_post_id_12583,"The Overachiever High Coverage Concealer","Rich with golden and slightly blue undertones",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/Maple-Syrup-34G-.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/product/the-overachiever-high-coverage-concealer/?attribute_shade=Maple+Syrup+34G,"Concealer &amp; Corrector, Face, Makeup","wordpress-637743-3104200.cloudwaysapps.com",3500BDT,out of stock,wc_post_id_12543,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_6370.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_7048.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_7049.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_6360.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,3500BDT,new,published,,,,,,,"shade:Whipped Cream 00G/Marshmallow 02B/Meringue 04N/Nougat 06G/Cotton Candy 08B/Coconut Flakes 10N/Sugar Biscuit 12G/Cookie Dough 14N/Graham Cracker 16G/Granola 18N/Toasted Almond 20G/Caramel Corn 22N/Peanut Butter 24G/Salted Caramel 26G/Butterscotch 28G/Honeycomb 30R/Hazelnut 32G/Maple Syrup 34G/Brownie 36R/Chocolate Chip 38R:Maple Syrup 34G"
wc_post_id_12581,"The Overachiever High Coverage Concealer","Rich with golden undertones",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/Hazelnut-32G.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/product/the-overachiever-high-coverage-concealer/?attribute_shade=Hazelnut+32G,"Concealer &amp; Corrector, Face, Makeup","wordpress-637743-3104200.cloudwaysapps.com",3500BDT,out of stock,wc_post_id_12543,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_6370.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_7048.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_7049.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_6360.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,3500BDT,new,published,,,,,,,"shade:Whipped Cream 00G/Marshmallow 02B/Meringue 04N/Nougat 06G/Cotton Candy 08B/Coconut Flakes 10N/Sugar Biscuit 12G/Cookie Dough 14N/Graham Cracker 16G/Granola 18N/Toasted Almond 20G/Caramel Corn 22N/Peanut Butter 24G/Salted Caramel 26G/Butterscotch 28G/Honeycomb 30R/Hazelnut 32G/Maple Syrup 34G/Brownie 36R/Chocolate Chip 38R:Hazelnut 32G"
wc_post_id_12579,"The Overachiever High Coverage Concealer","Tan to Rich with red undertones",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/Honeycomb-30R.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/product/the-overachiever-high-coverage-concealer/?attribute_shade=Honeycomb+30R,"Concealer &amp; Corrector, Face, Makeup","wordpress-637743-3104200.cloudwaysapps.com",3500BDT,out of stock,wc_post_id_12543,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_6370.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_7048.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_7049.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_6360.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,3500BDT,new,published,,,,,,,"shade:Whipped Cream 00G/Marshmallow 02B/Meringue 04N/Nougat 06G/Cotton Candy 08B/Coconut Flakes 10N/Sugar Biscuit 12G/Cookie Dough 14N/Graham Cracker 16G/Granola 18N/Toasted Almond 20G/Caramel Corn 22N/Peanut Butter 24G/Salted Caramel 26G/Butterscotch 28G/Honeycomb 30R/Hazelnut 32G/Maple Syrup 34G/Brownie 36R/Chocolate Chip 38R:Honeycomb 30R"
wc_post_id_12576,"The Overachiever High Coverage Concealer","Tan to Rich with golden and slightly blue undertones",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/Butterscotch-28G.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/product/the-overachiever-high-coverage-concealer/?attribute_shade=Butterscotch+28G,"Concealer &amp; Corrector, Face, Makeup","wordpress-637743-3104200.cloudwaysapps.com",3500BDT,out of stock,wc_post_id_12543,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_6370.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_7048.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_7049.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_6360.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,3500BDT,new,published,,,,,,,"shade:Whipped Cream 00G/Marshmallow 02B/Meringue 04N/Nougat 06G/Cotton Candy 08B/Coconut Flakes 10N/Sugar Biscuit 12G/Cookie Dough 14N/Graham Cracker 16G/Granola 18N/Toasted Almond 20G/Caramel Corn 22N/Peanut Butter 24G/Salted Caramel 26G/Butterscotch 28G/Honeycomb 30R/Hazelnut 32G/Maple Syrup 34G/Brownie 36R/Chocolate Chip 38R:Butterscotch 28G"
wc_post_id_12575,"The Overachiever High Coverage Concealer","Tan with golden and olive undertones",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/Salted-Caramel-26G.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/product/the-overachiever-high-coverage-concealer/?attribute_shade=Salted+Caramel+26G,"Concealer &amp; Corrector, Face, Makeup","wordpress-637743-3104200.cloudwaysapps.com",3500BDT,out of stock,wc_post_id_12543,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_6370.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_7048.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_7049.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_6360.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,3500BDT,new,published,,,,,,,"shade:Whipped Cream 00G/Marshmallow 02B/Meringue 04N/Nougat 06G/Cotton Candy 08B/Coconut Flakes 10N/Sugar Biscuit 12G/Cookie Dough 14N/Graham Cracker 16G/Granola 18N/Toasted Almond 20G/Caramel Corn 22N/Peanut Butter 24G/Salted Caramel 26G/Butterscotch 28G/Honeycomb 30R/Hazelnut 32G/Maple Syrup 34G/Brownie 36R/Chocolate Chip 38R:Salted Caramel 26G"
wc_post_id_12573,"The Overachiever High Coverage Concealer","Tan with golden and peach undertones",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/Peanut-Butter-24G.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/product/the-overachiever-high-coverage-concealer/?attribute_shade=Peanut+Butter+24G,"Concealer &amp; Corrector, Face, Makeup","wordpress-637743-3104200.cloudwaysapps.com",3500BDT,out of stock,wc_post_id_12543,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_6370.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_7048.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_7049.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_6360.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,3500BDT,new,published,,,,,,,"shade:Whipped Cream 00G/Marshmallow 02B/Meringue 04N/Nougat 06G/Cotton Candy 08B/Coconut Flakes 10N/Sugar Biscuit 12G/Cookie Dough 14N/Graham Cracker 16G/Granola 18N/Toasted Almond 20G/Caramel Corn 22N/Peanut Butter 24G/Salted Caramel 26G/Butterscotch 28G/Honeycomb 30R/Hazelnut 32G/Maple Syrup 34G/Brownie 36R/Chocolate Chip 38R:Peanut Butter 24G"
wc_post_id_12568,"The Overachiever High Coverage Concealer","Medium to Tan with neutral and peachy undertones",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/Caramel-Corn-22N.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/product/the-overachiever-high-coverage-concealer/?attribute_shade=Caramel+Corn+22N,"Concealer &amp; Corrector, Face, Makeup","wordpress-637743-3104200.cloudwaysapps.com",3500BDT,in stock,wc_post_id_12543,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_6370.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_7048.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_7049.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_6360.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,3500BDT,new,published,,,,,,,"shade:Whipped Cream 00G/Marshmallow 02B/Meringue 04N/Nougat 06G/Cotton Candy 08B/Coconut Flakes 10N/Sugar Biscuit 12G/Cookie Dough 14N/Graham Cracker 16G/Granola 18N/Toasted Almond 20G/Caramel Corn 22N/Peanut Butter 24G/Salted Caramel 26G/Butterscotch 28G/Honeycomb 30R/Hazelnut 32G/Maple Syrup 34G/Brownie 36R/Chocolate Chip 38R:Caramel Corn 22N"
wc_post_id_12567,"The Overachiever High Coverage Concealer","Medium to Tan with golden and olive undertones",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/Toasted-Almond-20G-.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/product/the-overachiever-high-coverage-concealer/?attribute_shade=Toasted+Almond+20G,"Concealer &amp; Corrector, Face, Makeup","wordpress-637743-3104200.cloudwaysapps.com",3500BDT,in stock,wc_post_id_12543,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_6370.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_7048.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_7049.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_6360.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,3500BDT,new,published,,,,,,,"shade:Whipped Cream 00G/Marshmallow 02B/Meringue 04N/Nougat 06G/Cotton Candy 08B/Coconut Flakes 10N/Sugar Biscuit 12G/Cookie Dough 14N/Graham Cracker 16G/Granola 18N/Toasted Almond 20G/Caramel Corn 22N/Peanut Butter 24G/Salted Caramel 26G/Butterscotch 28G/Honeycomb 30R/Hazelnut 32G/Maple Syrup 34G/Brownie 36R/Chocolate Chip 38R:Toasted Almond 20G"
wc_post_id_12566,"The Overachiever High Coverage Concealer","Medium with neutral undertones",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/Granola-18N.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/product/the-overachiever-high-coverage-concealer/?attribute_shade=Granola+18N,"Concealer &amp; Corrector, Face, Makeup","wordpress-637743-3104200.cloudwaysapps.com",3500BDT,in stock,wc_post_id_12543,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_6370.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_7048.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_7049.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_6360.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,3500BDT,new,published,,,,,,,"shade:Whipped Cream 00G/Marshmallow 02B/Meringue 04N/Nougat 06G/Cotton Candy 08B/Coconut Flakes 10N/Sugar Biscuit 12G/Cookie Dough 14N/Graham Cracker 16G/Granola 18N/Toasted Almond 20G/Caramel Corn 22N/Peanut Butter 24G/Salted Caramel 26G/Butterscotch 28G/Honeycomb 30R/Hazelnut 32G/Maple Syrup 34G/Brownie 36R/Chocolate Chip 38R:Granola 18N"
wc_post_id_12561,"The Overachiever High Coverage Concealer","Medium with golden and peachy undertones",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/Graham-Cracker-16G-.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/product/the-overachiever-high-coverage-concealer/?attribute_shade=Graham+Cracker+16G,"Concealer &amp; Corrector, Face, Makeup","wordpress-637743-3104200.cloudwaysapps.com",3500BDT,out of stock,wc_post_id_12543,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_6370.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_7048.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_7049.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_6360.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,3500BDT,new,published,,,,,,,"shade:Whipped Cream 00G/Marshmallow 02B/Meringue 04N/Nougat 06G/Cotton Candy 08B/Coconut Flakes 10N/Sugar Biscuit 12G/Cookie Dough 14N/Graham Cracker 16G/Granola 18N/Toasted Almond 20G/Caramel Corn 22N/Peanut Butter 24G/Salted Caramel 26G/Butterscotch 28G/Honeycomb 30R/Hazelnut 32G/Maple Syrup 34G/Brownie 36R/Chocolate Chip 38R:Graham Cracker 16G"
wc_post_id_12560,"The Overachiever High Coverage Concealer","Light to Medium with neutral undertones",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/Cookie-Dough-14N.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/product/the-overachiever-high-coverage-concealer/?attribute_shade=Cookie+Dough+14N,"Concealer &amp; Corrector, Face, Makeup","wordpress-637743-3104200.cloudwaysapps.com",3500BDT,in stock,wc_post_id_12543,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_6370.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_7048.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_7049.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_6360.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,3500BDT,new,published,,,,,,,"shade:Whipped Cream 00G/Marshmallow 02B/Meringue 04N/Nougat 06G/Cotton Candy 08B/Coconut Flakes 10N/Sugar Biscuit 12G/Cookie Dough 14N/Graham Cracker 16G/Granola 18N/Toasted Almond 20G/Caramel Corn 22N/Peanut Butter 24G/Salted Caramel 26G/Butterscotch 28G/Honeycomb 30R/Hazelnut 32G/Maple Syrup 34G/Brownie 36R/Chocolate Chip 38R:Cookie Dough 14N"
wc_post_id_12559,"The Overachiever High Coverage Concealer","Light to Medium with golden and peachy undertones",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/Sugar-Biscuit-12G.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/product/the-overachiever-high-coverage-concealer/?attribute_shade=Sugar+Biscuit+12G,"Concealer &amp; Corrector, Face, Makeup","wordpress-637743-3104200.cloudwaysapps.com",3500BDT,out of stock,wc_post_id_12543,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_6370.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_7048.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_7049.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_6360.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,3500BDT,new,published,,,,,,,"shade:Whipped Cream 00G/Marshmallow 02B/Meringue 04N/Nougat 06G/Cotton Candy 08B/Coconut Flakes 10N/Sugar Biscuit 12G/Cookie Dough 14N/Graham Cracker 16G/Granola 18N/Toasted Almond 20G/Caramel Corn 22N/Peanut Butter 24G/Salted Caramel 26G/Butterscotch 28G/Honeycomb 30R/Hazelnut 32G/Maple Syrup 34G/Brownie 36R/Chocolate Chip 38R:Sugar Biscuit 12G"
wc_post_id_12558,"The Overachiever High Coverage Concealer","Light with neutral undertones",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/Coconut-Flakes-10N.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/product/the-overachiever-high-coverage-concealer/?attribute_shade=Coconut+Flakes+10N,"Concealer &amp; Corrector, Face, Makeup","wordpress-637743-3104200.cloudwaysapps.com",3500BDT,in stock,wc_post_id_12543,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_6370.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_7048.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_7049.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_6360.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,3500BDT,new,published,,,,,,,"shade:Whipped Cream 00G/Marshmallow 02B/Meringue 04N/Nougat 06G/Cotton Candy 08B/Coconut Flakes 10N/Sugar Biscuit 12G/Cookie Dough 14N/Graham Cracker 16G/Granola 18N/Toasted Almond 20G/Caramel Corn 22N/Peanut Butter 24G/Salted Caramel 26G/Butterscotch 28G/Honeycomb 30R/Hazelnut 32G/Maple Syrup 34G/Brownie 36R/Chocolate Chip 38R:Coconut Flakes 10N"
wc_post_id_12556,"The Overachiever High Coverage Concealer","Light with beige undertones",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/Cotton-Candy-08B-.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/product/the-overachiever-high-coverage-concealer/?attribute_shade=Cotton+Candy+08B,"Concealer &amp; Corrector, Face, Makeup","wordpress-637743-3104200.cloudwaysapps.com",3500BDT,out of stock,wc_post_id_12543,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_6370.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_7048.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_7049.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_6360.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,3500BDT,new,published,,,,,,,"shade:Whipped Cream 00G/Marshmallow 02B/Meringue 04N/Nougat 06G/Cotton Candy 08B/Coconut Flakes 10N/Sugar Biscuit 12G/Cookie Dough 14N/Graham Cracker 16G/Granola 18N/Toasted Almond 20G/Caramel Corn 22N/Peanut Butter 24G/Salted Caramel 26G/Butterscotch 28G/Honeycomb 30R/Hazelnut 32G/Maple Syrup 34G/Brownie 36R/Chocolate Chip 38R:Cotton Candy 08B"
wc_post_id_12553,"The Overachiever High Coverage Concealer","Fair to light with golden undertones",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/Nougat-06G.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/product/the-overachiever-high-coverage-concealer/?attribute_shade=Nougat+06G,"Concealer &amp; Corrector, Face, Makeup","wordpress-637743-3104200.cloudwaysapps.com",3500BDT,in stock,wc_post_id_12543,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_6370.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_7048.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_7049.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_6360.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,3500BDT,new,published,,,,,,,"shade:Whipped Cream 00G/Marshmallow 02B/Meringue 04N/Nougat 06G/Cotton Candy 08B/Coconut Flakes 10N/Sugar Biscuit 12G/Cookie Dough 14N/Graham Cracker 16G/Granola 18N/Toasted Almond 20G/Caramel Corn 22N/Peanut Butter 24G/Salted Caramel 26G/Butterscotch 28G/Honeycomb 30R/Hazelnut 32G/Maple Syrup 34G/Brownie 36R/Chocolate Chip 38R:Nougat 06G"
